id_alumne,PIP,PED,PDAA,AT,SOC,LCAT,LESP,DIDA,LENG,INCL,SEOE,DIDC,DIDM,CINA,PLST,EDFI,PRAC,DGEO
503,0.0,4.0,6.0,9.0,7.0,5.0,5.8,6.7,5.7,7.0,8.6,7.6,6.3,7.0,7.8,7.4,9.3,7.0
506,0.0,5.0,0.0,0.0,7.0,0.0,6.5,0.0,0.0,7.7,8.5,5.3,0.0,0.0,6.0,8.1,8.0,5.5
508,8.5,7.6,8.0,9.5,8.0,7.0,8.2,9.6,8.1,6.0,6.0,9.5,8.5,8.4,9.0,7.8,9.0,9.6
514,6.3,7.5,7.6,7.8,7.6,6.2,6.8,7.8,6.7,7.0,8.0,8.0,6.0,6.6,6.3,8.0,8.4,7.2
516,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
517,7.5,9.0,8.6,9.0,8.5,5.7,8.7,8.0,9.2,,,,,,,,,
521,7.5,7.5,8.1,7.7,7.6,4.0,3.0,7.8,8.5,7.4,5.0,6.9,6.1,5.6,9.5,7.6,9.5,7.5
525,0.0,7.5,0.0,0.0,0.0,3.0,4.0,0.0,0.0,,,,,,,,,
526,5.9,7.9,7.0,6.5,5.0,6.0,6.4,5.1,7.6,0.0,0.0,0.0,7.2,6.6,6.0,7.4,5.0,0.0
527,6.4,7.0,6.5,7.5,8.0,6.0,5.9,8.1,5.6,6.0,6.5,6.5,5.0,7.2,7.6,8.7,8.6,5.5
528,6.5,7.5,8.2,7.6,7.0,5.5,6.6,8.1,8.2,8.0,8.5,7.0,6.6,7.0,8.0,8.7,8.2,8.6
533,6.4,7.0,6.2,7.4,6.0,4.0,6.8,7.6,0.0,6.1,8.5,0.0,6.8,7.6,7.1,8.2,7.0,8.0
534,8.0,7.0,7.5,7.0,8.0,7.0,9.0,9.0,7.1,9.0,9.0,9.0,8.0,8.6,10.0,7.1,10.0,9.0
538,8.5,8.5,8.4,6.9,9.2,6.0,9.0,9.3,6.0,8.0,8.0,8.4,4.1,8.1,9.0,8.1,9.1,7.0
539,6.4,6.5,5.8,6.8,7.8,6.8,3.6,8.7,5.4,6.8,7.0,7.6,6.9,7.1,8.2,6.6,9.4,5.0
540,7.0,8.0,8.5,7.1,7.4,5.0,7.0,8.3,6.2,7.0,8.0,8.0,6.4,7.8,9.5,9.2,9.0,9.4
547,0.0,,0.0,0.0,,2.0,4.0,,,,,,,,,,,
548,5.6,0.0,6.0,0.0,7.2,4.0,4.0,5.3,7.4,6.3,5.5,6.8,5.8,6.0,8.0,9.0,8.0,6.0
550,7.0,8.0,6.6,4.0,8.0,6.0,7.1,6.8,7.7,8.2,6.5,7.0,7.2,8.0,9.0,8.5,9.0,8.0
551,7.8,9.0,8.0,8.5,7.7,5.0,8.1,9.0,7.3,9.5,10.0,8.5,9.0,7.8,7.7,9.2,8.8,8.2
552,7.2,7.5,8.1,6.7,6.0,4.0,7.0,9.1,5.3,5.6,8.3,7.0,6.5,7.0,7.1,5.7,9.3,7.3
555,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
557,6.6,6.8,8.1,6.8,8.5,5.0,6.4,6.2,5.6,7.5,7.0,7.5,5.5,5.8,8.0,7.7,8.7,5.6
558,0.0,0.0,7.3,6.5,0.0,0.0,0.0,5.6,8.0,,,,,,,,,
563,,9.0,8.8,9.0,8.2,7.0,6.0,9.2,6.0,,,,,,,,,
564,9.0,7.8,8.6,9.6,6.0,6.1,8.0,9.1,0.0,9.0,8.0,7.0,6.5,6.7,8.7,6.1,8.5,7.5
565,6.2,8.0,5.5,0.0,0.0,4.0,6.3,8.6,0.0,8.1,8.0,6.5,5.1,6.7,6.5,8.3,9.3,7.5
576,,,7.4,7.9,8.0,7.4,6.8,8.8,7.5,,8.0,5.9,,,,,,9.0
577,7.0,7.0,9.5,9.0,7.8,2.5,8.1,8.1,6.2,8.0,7.7,8.4,8.4,8.3,8.5,9.0,9.0,8.3
578,7.1,7.5,7.0,8.7,8.0,4.0,4.0,9.3,4.0,,,,,,,,,
579,5.9,5.8,0.0,6.4,6.8,4.0,5.8,8.3,0.0,5.5,6.0,7.2,3.8,5.0,6.8,7.8,8.0,6.0
581,,9.0,9.5,8.8,7.9,8.1,,8.8,,,,,,,,,,
582,0.0,7.0,0.0,0.0,0.0,4.0,5.8,8.0,0.0,,,,,,,,,
585,0.0,7.1,3.8,0.0,6.5,5.0,7.1,6.0,5.7,,,,,,,,,
588,7.2,6.7,7.2,6.5,6.7,5.5,4.0,6.8,6.1,6.7,7.3,6.1,7.2,6.6,9.0,6.0,7.5,6.4
589,5.7,5.7,3.5,5.5,6.2,4.0,3.0,7.7,0.0,7.6,5.5,8.2,2.8,6.2,5.7,6.0,9.0,5.7
590,5.4,5.0,5.0,5.7,6.6,4.0,4.0,7.7,0.0,6.9,6.7,6.5,5.8,5.0,6.1,7.7,8.0,6.3
592,4.5,7.0,7.8,5.5,6.0,0.0,6.9,5.0,6.7,0.0,5.0,7.0,6.8,6.6,7.0,7.5,10.0,7.2
594,6.0,6.0,6.0,6.5,7.0,8.9,6.6,7.3,6.8,7.0,7.0,6.0,6.6,7.5,9.3,5.4,8.1,5.5
595,7.5,6.2,7.5,7.4,6.4,5.7,4.0,8.4,0.0,0.0,7.7,9.1,6.6,6.7,5.2,7.8,8.8,7.0
600,7.2,8.1,5.0,7.4,7.0,6.0,8.1,6.6,6.4,,,,,,,,,
602,6.7,7.0,7.5,6.7,5.5,6.9,3.5,10.0,5.2,6.0,8.0,8.4,5.3,5.2,7.0,6.8,7.0,6.1
606,7.3,8.0,9.0,8.0,5.0,3.6,4.0,7.0,7.4,7.0,7.2,8.6,8.2,7.8,8.0,8.4,9.0,7.0
608,6.6,0.0,6.0,0.0,7.1,7.1,7.0,8.4,7.0,4.0,0.0,,,0.0,8.5,6.3,9.2,
609,8.0,10.0,7.0,8.0,7.5,7.0,6.0,8.0,5.5,6.7,5.5,9.0,7.7,8.9,8.0,7.5,9.3,7.0
612,6.6,7.0,7.3,9.0,8.0,5.8,6.6,8.4,6.9,7.0,7.8,8.0,7.3,6.5,8.1,7.8,8.3,8.0
614,5.0,7.0,6.5,7.2,7.0,6.0,6.1,7.5,6.2,6.2,10.0,6.7,7.1,6.2,8.3,7.7,8.0,5.3
618,7.2,7.5,8.5,6.7,7.3,5.5,5.8,8.3,7.4,6.3,8.2,7.3,7.5,8.5,6.7,8.0,8.0,8.0
620,7.2,7.0,7.0,0.0,7.0,8.0,8.4,9.0,0.0,8.8,8.0,8.0,7.0,7.8,9.3,8.6,10.0,8.0
623,7.5,7.0,7.6,7.1,7.4,5.0,6.3,9.0,7.5,7.3,6.0,5.6,7.0,6.8,6.0,7.9,8.5,6.8
625,7.3,8.0,8.0,7.3,9.0,6.0,7.2,8.0,7.5,9.9,8.7,9.2,7.7,8.0,9.0,8.5,8.0,9.2
630,8.0,8.0,10.0,8.5,8.9,6.0,8.6,9.8,6.7,8.0,10.0,10.0,0.0,7.8,9.0,8.6,9.6,9.5
631,7.1,8.4,5.0,0.0,6.0,5.5,7.0,7.4,0.0,6.3,5.5,7.0,5.3,7.4,6.0,6.7,7.0,6.5
632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
633,7.2,8.0,8.6,7.1,9.0,6.5,7.0,8.9,9.0,7.0,7.8,10.0,7.6,7.2,9.0,5.2,9.0,8.0
636,8.0,8.3,10.0,7.4,9.0,8.0,7.6,8.9,7.6,9.5,7.8,7.0,8.0,6.6,9.0,6.1,9.3,9.0
637,7.7,7.5,8.0,6.2,7.5,7.0,7.3,9.1,7.5,6.5,7.5,6.3,8.0,7.2,8.5,8.8,9.0,9.1
639,7.4,7.0,8.0,7.0,7.0,5.0,8.4,8.8,6.0,7.7,7.5,7.6,7.1,6.4,8.5,6.8,10.0,8.2
642,6.7,8.0,7.4,9.0,0.0,5.0,7.6,7.5,6.5,7.3,7.0,7.6,9.3,9.0,8.0,7.6,8.5,6.9
643,5.0,7.0,9.0,9.0,6.8,0.0,7.6,7.5,6.5,9.5,10.0,8.0,7.7,6.6,6.8,7.8,9.3,10.0
644,7.5,8.0,9.5,7.9,7.9,5.0,7.0,8.8,0.0,5.9,7.0,7.7,6.7,6.5,8.0,8.3,9.0,7.0
645,6.0,7.5,8.6,9.0,6.0,4.0,8.4,7.5,6.3,7.9,7.0,8.0,7.5,7.4,8.5,6.9,8.1,6.5
646,7.1,8.0,7.5,7.0,5.0,6.5,6.0,7.0,4.9,7.0,8.5,9.1,7.8,8.5,9.0,8.2,8.1,8.0
649,10.0,7.5,8.5,8.8,7.5,6.5,7.0,8.5,9.4,7.0,8.4,9.7,8.5,7.4,9.0,9.0,8.9,6.0
651,7.4,9.0,8.0,6.7,5.5,7.0,6.5,7.4,6.9,6.2,7.5,6.0,7.4,8.0,7.0,7.4,9.0,8.5
652,7.7,8.0,10.0,7.5,7.5,6.5,6.2,9.3,7.5,7.3,7.6,9.0,7.0,8.0,9.0,9.0,9.5,8.0
657,8.0,7.9,8.0,7.1,7.1,4.0,6.7,7.8,5.5,7.0,7.0,5.8,8.4,7.5,8.0,8.2,8.5,7.0
658,7.9,9.0,9.0,7.4,6.0,8.0,6.3,9.7,8.2,6.5,7.0,9.4,6.5,7.3,9.0,9.0,7.5,8.0
659,6.5,7.0,8.0,7.7,7.6,5.0,7.0,8.0,4.5,7.0,7.3,7.9,6.3,6.1,8.0,9.0,9.0,7.7
660,8.4,7.3,7.0,7.5,7.0,7.0,4.0,8.3,7.6,7.5,9.1,8.3,5.0,8.4,8.0,9.3,9.5,7.0
661,6.0,7.0,6.0,5.7,5.0,4.0,5.8,5.9,4.0,,,,,,,,,
665,8.0,8.0,7.7,7.4,7.0,6.5,6.7,6.0,7.4,6.6,6.2,8.5,6.6,6.8,6.9,8.8,8.2,5.5
666,7.7,7.3,7.2,7.0,6.0,4.0,7.3,6.5,5.5,6.2,7.5,9.3,7.6,7.5,7.0,7.0,7.5,8.5
671,7.7,7.0,7.0,6.8,6.1,7.0,6.7,7.9,6.9,7.7,8.5,7.5,8.5,7.6,7.5,8.2,0.0,9.0
672,7.4,7.5,8.6,6.3,9.5,5.0,7.6,7.4,4.0,6.2,7.8,8.3,6.5,7.7,7.0,9.0,9.5,8.5
673,7.4,6.4,7.0,6.5,6.0,5.5,7.7,7.1,0.0,7.0,7.2,7.2,6.7,7.7,8.0,7.7,8.2,7.0
675,9.0,9.0,8.0,6.3,6.0,8.0,7.9,7.4,8.7,6.0,8.2,8.0,8.2,7.5,6.5,8.7,8.0,7.0
676,7.8,8.7,8.4,5.8,9.5,4.0,6.5,6.5,4.0,6.3,9.3,7.0,6.6,7.2,8.0,9.0,10.0,8.0
678,7.8,7.5,7.0,7.3,7.6,7.0,7.7,8.5,0.0,6.1,7.0,7.9,7.2,7.4,8.0,7.0,8.2,7.0
679,9.0,9.0,9.0,8.8,8.0,8.5,7.7,8.1,9.0,7.5,8.5,8.0,9.0,8.2,8.5,7.5,9.5,9.0
680,7.1,8.5,7.5,6.4,6.0,7.0,5.9,8.4,7.0,6.6,7.8,7.0,7.2,8.0,9.0,7.5,7.0,8.5
681,6.8,7.5,9.0,8.5,8.2,6.0,7.0,8.5,0.0,9.0,9.0,7.3,7.5,7.0,8.4,9.7,9.3,7.5
682,7.0,8.5,5.0,6.1,6.0,7.0,6.5,6.9,8.3,7.3,8.2,8.2,7.4,8.6,9.5,8.0,8.7,8.0
684,8.0,7.6,8.5,6.0,7.6,7.5,5.9,8.5,6.5,6.3,8.0,6.6,6.6,6.2,7.0,8.0,7.3,8.3
687,9.0,8.0,8.7,6.8,6.0,5.5,6.0,8.3,6.6,7.0,7.6,7.6,6.3,7.3,7.5,9.0,8.5,8.0
688,7.5,8.0,9.0,8.2,5.0,8.0,6.6,7.0,8.3,6.2,8.0,9.2,8.5,7.7,6.0,7.3,9.0,9.0
690,9.0,8.0,8.5,8.2,9.0,7.0,6.5,7.1,7.8,9.0,7.5,8.3,7.4,6.8,7.5,8.5,9.5,7.0
692,8.1,8.5,8.5,7.9,9.0,7.0,8.2,7.1,7.8,8.0,8.4,7.7,7.5,8.5,8.5,9.3,9.0,9.0
693,7.3,7.7,6.0,5.9,7.0,4.0,5.4,5.4,5.0,5.0,7.5,6.0,7.1,6.1,7.5,6.3,8.3,5.0
694,7.8,8.5,7.0,7.3,9.0,7.5,6.7,7.5,7.5,9.0,7.6,7.5,6.8,8.0,7.3,7.8,8.6,8.0
696,6.5,6.5,7.0,7.0,6.7,4.0,7.6,8.0,6.5,9.5,8.0,8.2,7.0,7.7,7.8,8.5,8.9,9.0
697,8.2,8.0,7.3,6.9,7.4,7.2,6.6,8.7,7.8,5.0,6.3,5.0,0.0,8.3,6.5,7.0,7.7,7.5
698,0.0,9.9,1.4,0.0,1.4,1.0,6.1,0.0,0.0,,,,,,,,,
699,7.0,7.0,7.0,6.4,7.5,4.2,6.0,7.3,5.7,7.0,6.0,7.5,,,8.5,,,
700,7.8,7.5,9.3,7.3,6.0,4.0,6.3,7.4,6.1,6.6,7.5,8.3,7.8,7.5,7.0,7.3,8.0,7.5
701,8.0,7.0,6.5,7.8,7.5,5.0,6.6,6.8,6.9,7.5,8.7,8.9,9.3,8.0,9.0,7.2,9.0,9.0
704,7.3,5.0,9.1,7.2,7.5,6.0,6.3,9.7,7.0,6.2,7.5,8.0,6.5,7.2,7.0,7.7,6.0,7.0
706,6.7,0.0,7.3,4.0,5.0,7.5,7.1,6.3,9.0,7.5,6.7,7.0,6.3,7.1,7.5,7.8,9.0,8.0
709,7.2,8.0,8.1,6.2,7.5,8.0,5.5,9.3,4.0,,,,,,,,,
710,6.1,9.5,8.0,7.0,7.8,8.0,6.5,6.6,8.3,6.5,7.2,8.0,6.4,7.8,9.0,7.2,10.0,6.0
711,9.0,7.5,8.5,7.1,7.5,5.5,6.6,7.7,7.0,7.0,7.7,9.0,7.5,7.5,6.7,7.0,7.5,8.6
715,6.2,9.0,5.0,8.7,8.5,6.0,7.2,8.0,8.1,6.0,8.5,8.0,8.2,7.5,7.0,7.8,8.4,8.5
716,6.0,8.5,8.5,7.3,8.0,6.0,6.7,7.0,7.3,9.5,7.8,7.1,7.2,7.9,9.0,7.8,7.7,10.0
721,7.6,8.0,9.0,6.0,7.5,5.0,6.4,7.2,7.9,7.0,8.2,7.5,8.5,7.0,8.5,7.2,9.1,7.6
725,7.7,7.5,7.0,6.0,7.5,7.0,6.2,6.8,8.3,6.5,7.8,7.5,7.7,7.7,8.5,7.2,7.2,7.4
727,4.0,6.5,7.5,6.6,5.0,6.0,6.0,5.5,7.2,0.0,6.1,0.0,0.0,3.5,6.2,6.0,6.0,0.0
728,7.1,8.5,5.0,5.8,9.0,4.0,6.4,6.8,6.1,5.0,7.0,6.0,6.5,7.0,7.5,7.9,9.0,8.0
730,7.0,7.0,7.5,6.1,9.0,4.5,6.1,6.8,7.2,5.7,7.7,6.1,7.6,6.3,7.0,7.2,8.0,6.5
732,7.8,7.0,8.0,7.6,6.0,6.5,6.6,8.7,6.5,7.0,8.2,5.6,6.7,6.1,8.0,7.3,8.0,6.0
737,9.1,9.0,9.0,9.1,10.0,8.5,7.8,9.0,9.3,8.0,9.4,9.0,8.3,8.5,9.0,8.1,9.6,9.5
739,7.3,8.0,7.0,7.7,7.5,8.0,7.3,8.0,8.0,7.1,7.6,9.1,8.1,8.0,6.4,7.1,8.0,8.5
743,7.6,6.0,6.4,7.0,6.0,5.0,9.0,7.0,7.2,7.0,7.5,8.8,7.0,7.7,7.5,8.0,7.5,7.0
747,7.2,7.3,7.1,5.5,7.0,2.5,6.5,5.5,0.0,0.0,4.0,0.0,0.0,4.5,7.0,7.5,,0.0
748,7.9,7.5,10.0,9.2,7.8,4.0,7.8,9.0,9.0,9.0,10.0,7.3,7.8,8.1,9.4,10.0,7.7,9.0
752,7.1,9.0,7.0,8.7,6.0,8.0,6.4,8.2,7.0,6.5,7.7,7.0,7.3,7.0,8.0,7.0,8.0,7.0
755,7.1,0.0,7.8,6.5,5.0,5.0,5.8,7.3,7.2,6.8,7.3,7.7,7.3,7.6,8.2,7.1,9.0,7.2
758,7.2,7.0,6.5,7.2,7.5,6.0,4.0,6.2,7.5,5.9,5.0,2.3,6.7,6.4,5.0,7.2,7.7,7.5
760,7.6,9.7,9.0,6.0,7.9,5.5,7.4,8.3,6.9,6.5,7.8,9.2,6.2,8.2,9.0,8.5,8.5,6.0
761,7.6,8.0,8.5,7.7,10.0,6.5,7.0,8.5,6.0,6.0,9.2,8.8,8.3,8.1,8.0,9.0,9.0,8.0
762,8.0,9.0,9.0,9.1,10.0,7.0,7.9,9.0,7.3,8.5,8.3,9.3,9.0,9.4,9.5,9.1,9.5,7.5
763,9.0,8.0,8.0,8.1,7.5,7.0,6.7,7.8,7.6,8.5,8.4,8.8,7.7,8.6,8.7,9.3,8.1,7.0
766,7.0,8.1,9.0,8.0,9.0,7.0,9.0,9.5,8.1,9.2,8.0,8.4,7.8,7.9,8.0,7.0,9.0,8.2
771,7.0,9.0,6.0,7.4,6.0,4.0,6.5,7.0,8.1,7.3,7.6,6.2,7.6,6.5,8.5,7.8,9.4,8.0
773,7.4,7.0,7.0,6.1,6.0,7.0,5.8,9.2,7.5,9.0,7.3,9.3,8.5,9.0,6.7,7.8,9.0,6.7
775,7.7,7.0,7.5,7.1,6.0,7.0,7.0,5.8,6.4,7.4,7.0,6.5,6.8,8.2,7.0,8.2,8.0,8.0
776,8.0,9.0,7.0,8.2,6.0,4.0,8.7,9.0,8.7,6.9,7.0,7.0,6.0,6.9,9.5,7.5,7.5,8.5
777,7.6,6.0,6.5,6.0,6.0,5.5,8.3,7.3,8.6,6.2,5.0,8.0,8.2,6.7,9.0,8.1,8.0,7.0
779,8.1,8.3,8.0,8.1,9.5,5.0,6.8,9.6,6.6,9.0,7.2,6.7,7.1,8.4,7.0,8.0,8.4,9.0
780,5.9,0.0,0.0,0.0,0.0,3.0,5.9,0.0,0.0,5.9,8.0,7.0,7.0,7.3,8.5,7.0,9.0,6.2
783,7.0,7.0,5.0,6.6,7.5,5.5,7.5,7.4,6.6,6.4,9.0,6.0,7.0,7.6,7.2,7.4,7.0,9.0
786,7.5,7.0,7.5,8.1,5.0,4.0,8.5,7.0,7.4,7.5,7.6,6.5,7.7,8.2,7.0,7.2,9.0,8.3
788,6.2,8.0,7.0,6.4,6.0,7.5,6.8,7.0,7.4,6.4,7.0,6.7,6.1,8.4,9.0,8.2,6.2,9.0
789,7.6,9.0,8.5,7.1,6.0,5.0,7.8,8.6,6.3,6.2,7.5,7.0,7.6,7.8,8.0,7.2,8.5,8.0
791,7.3,7.0,7.5,7.3,7.5,4.5,6.6,6.9,6.1,6.4,7.6,7.0,7.3,7.4,7.0,7.5,7.0,8.0
792,7.5,7.0,8.0,6.3,7.5,7.0,8.1,7.8,8.3,7.1,8.2,9.3,7.9,8.0,7.1,7.8,8.4,7.0
793,8.5,8.3,8.0,8.1,8.3,7.5,7.5,9.8,8.6,7.0,7.2,8.4,6.3,7.8,7.5,8.1,9.4,8.7
794,8.0,9.0,7.6,7.3,9.0,4.0,7.1,6.1,6.9,9.0,9.0,6.0,6.3,7.2,9.0,7.5,10.0,8.0
795,4.4,8.0,5.0,5.3,3.0,3.5,6.5,9.0,9.0,7.4,6.2,5.0,5.4,7.0,0.0,7.1,8.0,5.5
796,6.7,7.0,6.8,7.0,5.7,7.0,7.1,7.6,7.6,6.0,7.0,8.4,6.3,6.8,6.8,8.1,6.6,8.0
800,7.0,7.7,7.5,8.0,7.0,5.0,8.7,9.4,6.1,8.1,7.5,7.6,7.5,7.5,9.5,7.1,8.0,7.5
803,7.7,6.7,6.5,9.0,8.3,7.0,8.3,7.0,6.2,7.0,8.0,8.0,7.4,6.5,7.5,8.5,10.0,7.4
804,7.3,7.3,8.5,7.0,7.4,6.5,6.1,8.0,4.7,7.6,8.0,9.1,6.8,5.5,7.0,7.8,9.0,9.0
807,7.0,8.0,7.5,8.5,9.0,5.0,6.0,7.1,0.0,,,,,,,,,
808,6.7,9.0,8.2,7.5,9.0,7.0,5.8,9.7,6.5,6.5,8.6,7.2,9.1,7.3,7.5,8.0,7.5,8.0
809,7.0,5.0,2.6,6.7,7.5,7.5,6.8,7.8,8.6,6.5,6.5,7.5,8.2,8.4,7.0,8.2,9.0,7.2
813,7.3,6.0,6.0,5.7,7.4,5.0,6.0,8.9,7.3,9.0,6.5,8.7,7.9,8.1,9.0,8.3,8.5,9.0
815,0.0,6.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,,,,,,,,,
816,7.1,7.5,9.5,8.0,8.2,5.0,5.3,9.3,6.7,9.1,8.0,7.5,7.0,8.4,8.1,7.8,8.0,8.9
822,8.3,8.0,7.8,7.9,7.4,7.0,8.0,8.9,8.0,7.5,7.0,8.0,7.1,9.0,9.0,5.6,9.0,9.0
823,9.0,9.5,8.7,7.8,6.0,4.0,8.0,8.1,8.5,9.0,8.5,8.3,9.0,8.3,9.0,9.0,9.0,9.0
825,8.1,7.0,9.0,9.0,8.0,4.5,6.1,7.3,7.6,5.0,8.7,7.4,8.2,8.5,8.5,9.1,7.8,5.0
828,7.7,6.2,7.0,6.6,6.9,4.0,5.8,8.9,6.1,7.2,6.7,6.7,7.2,6.7,6.0,8.0,8.0,8.0
829,6.8,7.0,7.0,6.7,6.0,7.0,8.2,7.3,7.6,5.0,7.2,5.2,6.3,6.1,6.0,8.0,7.0,6.0
832,8.2,9.0,10.0,8.6,7.0,4.0,8.0,8.7,6.7,7.4,8.0,9.3,8.1,7.0,9.5,8.9,7.5,7.0
835,8.0,8.0,7.0,7.5,8.0,4.0,7.9,7.0,9.0,7.2,7.2,7.8,8.0,7.8,10.0,7.0,7.4,9.0
838,6.2,6.5,6.5,5.8,5.5,4.1,5.8,6.9,8.1,7.0,6.0,9.5,6.8,7.0,7.0,6.2,8.6,7.0
841,8.0,9.0,9.5,8.2,7.7,5.5,6.2,8.2,8.8,7.0,7.5,7.5,7.8,7.5,8.0,7.5,8.0,9.5
842,7.8,6.5,7.5,7.0,7.0,7.5,6.1,7.2,8.1,6.2,7.2,7.1,7.3,6.5,7.5,7.0,6.5,8.0
843,0.0,6.2,6.5,7.5,7.5,0.0,6.5,8.1,6.8,7.0,7.5,9.0,7.5,6.7,7.7,8.7,8.2,8.8
844,7.7,7.0,6.3,6.6,7.3,5.0,6.2,8.8,5.8,7.0,6.5,5.5,7.0,8.5,8.0,7.9,7.5,8.0
853,6.3,6.6,7.0,7.7,7.2,6.4,6.4,5.5,6.4,9.0,0.0,6.6,4.5,6.5,7.0,5.1,9.0,8.0
856,6.8,7.0,7.5,9.0,9.0,7.0,7.0,7.7,7.2,7.3,8.1,7.0,8.4,7.7,10.0,8.3,9.0,9.0
864,9.0,6.7,9.0,8.0,7.6,5.0,9.0,7.5,7.6,7.1,6.7,8.2,7.0,7.5,9.5,7.2,9.5,7.8
867,9.0,8.0,9.1,8.5,9.0,7.5,9.0,9.1,8.7,9.0,9.3,8.8,6.4,9.0,8.9,9.2,9.0,7.0
869,6.0,8.0,8.0,6.5,6.7,4.0,5.7,8.2,4.8,7.7,7.0,8.3,6.8,5.9,8.0,7.4,8.3,6.4
873,7.3,7.5,7.5,8.2,7.5,6.0,7.6,8.5,6.2,9.0,8.0,8.1,7.2,7.2,7.0,8.5,9.0,7.5
875,5.5,6.8,8.3,6.5,7.0,4.0,4.0,5.6,6.3,6.2,7.0,5.2,6.6,6.3,8.0,7.0,7.0,7.7
878,5.0,6.4,0.0,0.0,6.0,5.0,3.0,6.4,0.0,7.0,8.0,,,7.7,7.0,7.0,,
881,7.2,9.0,5.0,8.7,9.0,4.0,7.0,7.8,7.1,7.4,8.1,8.3,8.3,8.5,8.0,8.3,8.1,7.0
883,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,
884,7.8,7.0,7.5,6.7,6.0,5.0,7.2,7.8,7.0,4.0,7.6,7.8,7.1,7.7,8.0,7.2,8.0,9.0
885,7.6,8.5,7.0,8.0,7.9,7.5,8.1,8.0,8.5,8.5,7.2,9.0,7.0,7.5,9.0,7.2,8.0,8.5
886,9.0,7.0,7.5,7.3,8.0,7.0,7.1,8.2,6.2,8.5,7.4,8.6,8.6,8.3,8.0,8.2,8.5,7.0
889,7.3,6.0,7.6,7.0,6.0,5.0,7.1,7.9,7.9,6.2,8.5,8.4,6.7,8.3,8.0,8.1,8.6,8.0
892,7.3,8.5,7.0,7.2,6.0,6.5,5.8,7.2,9.0,8.0,7.2,9.0,3.3,6.2,8.5,9.0,0.0,7.0
893,7.4,5.9,6.2,5.9,6.0,5.0,7.5,6.0,4.0,6.2,5.2,6.8,3.0,5.3,7.1,6.0,0.0,6.7
894,8.0,8.0,7.6,6.0,7.8,4.0,6.5,8.3,8.4,7.6,8.5,9.2,6.1,7.2,9.0,7.0,8.0,8.0
895,7.0,8.0,5.5,6.3,6.0,3.5,4.0,7.2,5.6,8.0,8.1,7.0,5.7,7.1,9.0,7.1,7.5,6.8
897,7.6,8.0,7.0,8.1,9.0,7.0,6.7,6.5,7.3,5.0,6.2,6.0,6.6,6.9,6.0,8.0,7.2,6.8
898,7.2,8.0,8.0,7.2,7.5,4.5,7.1,8.5,6.9,7.3,7.7,9.3,5.7,8.1,8.5,7.7,7.0,9.0
901,6.8,6.5,7.9,6.5,6.6,6.0,6.6,8.3,8.0,7.1,8.0,7.7,7.7,8.5,9.0,8.2,9.0,9.0
902,9.0,7.0,8.1,7.0,7.0,4.0,6.0,5.7,6.8,7.3,9.0,7.6,8.1,7.4,9.0,7.0,9.0,9.0
904,7.5,9.0,9.2,7.5,7.0,9.0,8.1,8.0,7.2,7.5,9.1,9.0,8.0,7.4,8.0,10.0,10.0,8.0
910,3.8,7.6,0.0,0.0,8.0,4.0,7.0,0.0,0.0,,,,,,,,,
911,7.5,,7.8,,,4.0,6.6,6.4,,,,,,,,,,
913,7.1,5.0,7.5,8.0,7.8,7.0,8.1,6.5,7.4,8.0,8.5,7.5,8.1,6.7,7.3,9.1,9.4,8.8
915,7.3,9.0,7.1,4.0,0.0,4.0,6.5,6.3,4.0,7.0,7.0,6.5,9.0,8.2,8.0,8.6,9.4,9.0
918,9.0,8.5,10.0,8.0,7.8,7.0,7.6,9.0,8.8,7.0,9.0,8.2,,9.5,,7.5,,
922,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,
923,8.0,7.6,9.0,7.3,7.4,9.0,7.7,8.8,8.1,7.0,9.0,5.3,7.6,8.3,8.5,7.2,9.4,9.8
926,8.0,9.0,7.0,7.7,10.0,8.0,8.2,9.0,8.6,7.6,9.0,9.6,7.2,7.7,9.0,8.5,9.0,9.2
934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
938,8.3,7.3,9.0,8.5,8.0,5.0,9.0,9.0,7.0,9.0,8.7,8.0,8.2,7.7,9.0,10.0,7.6,8.0
941,9.0,9.0,9.0,7.7,8.4,6.3,6.0,8.8,6.8,7.0,9.0,5.5,7.1,8.2,8.0,7.5,9.0,9.0
942,7.3,8.1,8.5,6.8,8.1,4.0,6.4,9.4,5.7,7.8,7.3,6.1,7.3,7.3,7.0,7.9,8.5,7.0
943,9.0,8.0,9.0,8.0,9.0,8.0,7.4,8.5,8.3,7.4,7.9,6.5,8.3,8.4,8.0,5.5,9.0,9.5
944,0.0,0.0,0.0,0.0,6.5,3.0,0.0,0.0,0.0,,,,,,,,,
947,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,
949,0.0,9.0,0.0,0.0,7.0,4.0,5.6,0.0,0.0,,,,,,,,,
