id_alumne,TTC,CP,FDD,DRO,PIC,EC,SDL,FDPTD,HD,DCP,OTE,PD,DOC,DIC,DFT,FDA,DPC,IDCE,DR,PST,CAA,DEM,DTS,DPP,DS,BPU
1545,9.2,9.0,9.0,7.5,7.0,5.1,5.0,8.0,7.0,7.0,6.5,9.0,5.8,7.0,10.0,8.5,5.7,9.5,8.4,8.3,10.0,6.0,9.0,7.5,9.0,7.3
1547,1.0,,0.0,1.1,,,,,,,,,,,,,,,,,,,,,,
1549,2.1,,,1.1,,,,,,,,,,,,,,,,,,,,,,
1552,9.0,7.9,7.0,5.0,5.5,3.0,5.0,5.2,7.5,7.0,5.5,2.9,6.3,7.0,7.0,8.1,5.3,8.5,5.0,6.8,7.1,6.2,5.4,6.1,5.0,5.0
1554,6.0,5.0,7.0,7.0,5.0,5.0,0.0,5.4,5.5,6.0,5.0,4.3,4.1,6.0,,1.0,,4.0,,,,,,,,
1555,,,,,6.3,,,7.1,,0.0,,,,,,,,,,,,,,,,
1570,5.4,5.0,6.1,6.0,7.5,5.7,6.0,6.0,,5.0,5.0,6.2,7.1,5.0,1.5,8.0,5.0,5.0,6.0,7.0,5.0,6.0,6.5,,5.0,7.5
1575,5.0,5.6,7.0,6.2,5.0,5.4,7.0,6.0,5.0,5.4,3.0,2.9,0.0,3.0,1.0,5.2,5.0,4.0,3.0,3.3,6.0,7.7,6.0,7.0,6.2,6.1
1578,5.3,6.0,5.5,6.2,7.5,5.5,7.0,5.4,5.0,7.0,7.0,4.6,5.5,7.5,7.7,5.0,6.3,8.0,6.5,7.0,7.5,7.0,6.2,5.7,6.8,7.5
1597,5.7,7.7,5.2,6.6,5.6,5.6,5.0,5.0,7.0,3.0,8.5,7.1,7.3,7.5,6.8,7.5,7.2,6.0,7.4,7.5,7.4,8.0,6.0,6.1,6.0,9.0
1611,5.6,6.0,6.1,5.0,7.5,,5.5,3.5,8.0,0.0,5.7,7.5,2.9,7.5,7.0,6.1,8.0,8.5,8.5,5.8,5.0,5.5,7.5,8.0,5.0,7.0
1614,6.0,,5.0,1.3,8.5,,,0.9,1.0,,2.0,,,,,,,,,,,,,,,
1630,5.8,6.5,1.7,2.5,,9.0,,3.0,6.0,,2.3,,,,,,,,,,,,,,,
1632,8.0,7.2,5.0,5.0,9.0,6.0,7.0,3.0,5.0,6.0,3.3,5.4,6.0,6.0,5.2,9.0,5.0,5.0,5.6,5.7,8.5,5.5,5.7,8.0,5.0,5.0
1635,7.0,8.0,5.8,5.0,6.5,7.0,5.0,6.0,2.0,3.0,6.0,3.0,2.5,5.0,5.0,5.7,3.0,6.5,5.5,5.0,5.6,6.0,6.0,3.2,6.0,6.5
1640,6.0,6.0,5.5,8.0,5.5,5.8,3.0,6.3,8.5,5.1,5.0,2.6,3.0,6.3,6.0,8.0,5.1,5.3,7.0,9.0,7.5,5.0,5.0,5.0,7.5,6.3
1643,8.7,8.7,0.8,8.7,8.7,,,,8.7,,,,,,,,,,,,,,,,,
1645,6.0,,4.0,5.8,3.5,,5.0,6.3,4.0,5.0,6.4,5.2,5.8,9.0,7.5,5.1,6.8,7.5,6.0,6.0,9.3,5.0,7.3,7.0,5.5,6.7
1653,7.7,7.0,7.0,7.0,7.0,7.0,9.0,7.4,7.2,6.5,8.0,8.0,6.5,8.0,5.0,6.4,0.0,7.7,,,,,,,,
1655,,,7.6,,4.3,,,,,,0.0,,,,,,,,,,,,,,,
1656,,,8.2,5.0,5.0,,,6.0,7.0,,,,,,,,,,,,,,,,,
1657,4.0,6.0,2.6,2.9,6.5,5.5,7.0,3.8,3.0,3.0,5.5,5.0,4.0,7.5,3.1,2.5,5.0,7.0,4.0,5.5,5.0,6.0,6.0,7.5,5.8,5.0
1658,6.3,4.0,6.0,2.2,2.7,5.0,,1.8,5.0,,4.2,0.5,,4.0,,,,,,,,,,,,
1659,5.7,5.5,4.0,5.0,8.0,7.5,6.0,5.0,2.0,5.5,1.6,2.0,5.0,5.5,0.0,1.6,1.5,0.7,3.0,2.3,3.3,5.7,5.0,8.4,5.1,4.5
1660,8.0,6.0,6.5,5.6,2.0,5.4,7.0,5.4,5.7,3.7,6.0,7.4,5.0,6.0,6.5,6.0,7.0,5.0,7.3,5.0,6.4,0.1,5.0,5.0,5.5,5.6
1663,5.0,5.0,3.6,5.0,5.0,5.0,6.0,5.5,5.5,5.0,5.0,7.0,3.0,6.2,6.5,2.5,2.0,5.5,5.5,6.4,7.3,7.2,7.3,7.5,6.8,7.0
1664,8.5,9.7,7.5,8.6,8.1,9.4,7.0,8.7,9.0,8.2,10.0,9.0,9.4,9.0,9.0,8.1,8.2,9.3,9.8,9.5,7.5,8.5,8.0,9.0,7.0,8.5
1665,,3.0,5.0,7.5,5.0,5.0,2.5,,1.0,0.0,,6.8,5.0,5.0,,,,,,,,,,,,
1666,8.2,,8.0,5.5,7.0,,5.0,5.0,7.2,6.6,8.0,5.0,3.5,6.2,2.6,5.1,5.0,5.5,5.4,5.0,5.3,8.0,0.3,5.0,6.3,6.3
1667,7.0,5.5,6.0,,6.5,7.6,9.0,5.7,8.0,5.7,6.4,8.0,7.8,9.2,6.2,5.6,6.6,6.0,8.9,7.0,9.0,7.0,5.0,5.0,6.7,6.6
1669,7.5,5.0,7.5,6.0,9.0,6.6,7.5,8.3,7.0,,6.3,7.0,4.0,8.0,5.5,5.2,5.6,6.3,7.8,5.0,8.3,8.0,7.0,5.8,5.0,7.0
1670,5.9,7.0,8.5,5.7,8.0,7.6,8.5,7.0,7.2,3.4,5.5,7.3,5.8,8.0,8.4,5.4,6.8,6.0,,,,,,,,
1671,6.4,7.5,8.9,7.6,6.5,7.5,9.3,9.0,7.0,9.3,5.5,9.0,9.1,9.5,9.0,7.6,9.0,8.3,7.0,8.2,9.0,9.8,8.0,7.5,8.7,7.0
1674,6.5,8.0,5.0,6.2,5.2,7.0,5.0,7.5,7.1,5.0,9.0,6.0,3.8,6.7,7.0,2.4,3.5,7.0,3.6,7.4,6.0,6.0,0.0,6.0,6.2,7.2
1675,7.5,7.0,8.0,5.0,8.5,5.1,7.0,6.2,4.0,,6.3,6.1,9.0,6.8,6.9,5.5,2.7,7.5,8.0,7.0,4.0,3.7,5.5,5.0,7.0,4.0
1677,9.0,10.0,9.5,10.0,8.0,7.5,8.5,8.0,8.0,9.0,8.4,9.0,9.0,9.5,9.2,7.5,8.5,5.0,9.0,7.0,7.0,7.0,7.3,9.0,9.0,7.5
1679,7.8,8.1,9.5,7.0,8.5,,9.0,9.6,9.5,,8.4,9.1,8.4,9.5,9.0,8.1,8.0,7.9,10.0,8.5,7.9,9.0,7.2,8.0,8.0,7.5
1690,5.6,5.0,6.0,9.2,,6.3,7.0,5.5,3.8,6.0,5.0,5.0,1.8,6.0,2.5,7.5,5.0,0.0,0.0,0.0,6.0,2.5,5.0,2.0,3.0,3.7
1691,6.2,3.0,1.0,5.0,5.0,7.0,,1.4,3.0,3.0,0.5,,,1.7,,,,,,,,,,,,
1692,6.4,5.0,6.8,8.0,6.5,7.3,4.0,8.0,6.0,7.1,6.5,8.1,8.0,6.5,6.1,8.5,7.0,6.0,9.3,8.0,7.0,6.5,6.5,7.5,8.0,7.0
1698,7.4,6.5,6.0,5.1,5.4,6.0,5.5,6.0,5.0,5.5,5.0,6.9,5.6,6.4,5.0,2.0,5.4,6.0,6.0,6.1,5.5,4.0,3.7,0.3,5.8,6.8
1699,7.0,5.0,5.0,6.5,5.0,5.5,5.0,5.8,5.0,0.0,3.0,3.7,1.7,5.0,3.5,5.0,0.5,3.5,0.0,6.1,5.0,4.9,6.7,1.9,2.9,5.3
1702,5.8,8.2,5.0,6.7,7.1,6.0,6.5,5.6,5.0,7.0,7.0,5.7,6.7,4.7,7.0,5.5,6.6,5.0,7.8,5.5,6.0,8.0,7.0,7.0,6.2,6.0
1703,7.2,5.2,6.0,5.0,6.0,5.3,6.6,6.1,5.0,5.5,6.4,6.0,6.7,7.2,5.0,5.6,5.4,6.1,6.0,5.5,7.5,7.5,8.0,5.5,6.8,7.0
1704,6.5,5.5,8.0,5.0,7.6,5.3,5.0,7.0,5.5,6.5,7.0,6.5,6.8,7.0,7.3,5.2,5.0,6.5,9.1,6.0,7.8,7.0,6.0,6.0,7.0,7.3
1707,5.3,5.6,5.8,5.5,5.0,5.0,5.0,7.1,6.0,5.4,,0.0,5.0,7.0,5.8,5.4,5.7,5.6,8.0,3.0,8.0,8.0,8.0,6.0,6.5,9.0
1708,7.2,7.0,5.0,6.1,5.8,5.0,5.0,6.0,7.1,5.9,7.0,7.0,6.7,6.7,7.0,6.0,7.2,7.3,8.3,3.0,7.0,5.5,5.5,8.5,6.0,6.5
1710,7.0,7.0,7.6,6.3,6.0,7.8,7.5,7.0,7.1,8.6,8.2,7.0,8.5,7.0,8.0,7.8,8.3,7.5,,,,,,,,
1712,6.4,5.6,6.0,3.7,6.0,5.0,5.8,5.3,5.0,,5.1,6.2,5.7,6.0,6.0,6.6,2.6,5.6,7.6,5.5,5.9,6.6,5.0,5.0,6.2,6.7
1714,5.7,5.0,2.5,,4.5,,,0.9,,,,,,,,,,,,,,,,,,
1719,6.6,7.2,8.4,9.1,9.0,,9.0,8.3,8.5,9.2,7.6,7.1,9.5,9.0,9.3,9.0,7.8,10.0,10.0,9.2,9.0,8.0,10.0,7.0,8.0,9.0
1720,6.0,5.5,5.0,5.0,4.0,5.0,5.5,6.4,4.0,5.0,2.5,0.9,6.3,5.0,5.0,7.5,5.7,5.0,5.0,5.0,5.0,3.9,2.7,6.0,6.5,7.5
1725,6.7,5.0,5.5,5.6,6.0,5.0,5.0,5.0,5.0,2.0,2.5,4.0,,3.0,,,,,,,,,,,,
1728,6.4,8.5,6.0,5.7,6.3,5.3,5.5,6.3,5.0,6.5,5.5,8.4,5.0,7.5,8.3,6.7,6.0,8.2,6.0,9.0,8.0,8.0,9.0,7.5,6.8,8.0
1733,3.0,7.2,5.0,6.1,5.5,5.5,8.0,8.8,6.5,7.0,5.3,6.1,3.8,8.0,8.0,6.0,7.0,6.5,8.0,7.6,5.3,5.7,7.0,6.5,6.5,8.2
1734,6.5,,7.0,5.1,5.7,,0.0,,6.0,4.2,8.0,,0.8,,,,,,,,,,,,,
1736,8.6,6.5,10.0,6.0,7.6,5.5,9.0,7.1,7.0,6.0,7.0,6.0,3.2,9.0,8.3,7.0,5.0,7.0,6.8,7.0,7.0,9.0,8.5,5.0,6.5,7.4
1737,7.5,7.0,5.0,5.3,5.0,6.4,6.5,7.4,7.0,5.5,9.0,6.8,6.0,7.5,6.0,7.6,8.0,5.0,8.0,3.0,6.0,5.0,7.3,9.0,7.4,7.0
1738,5.0,5.1,3.6,,,,,,,,,,,,,,,,,,,,,,,
1739,7.1,6.0,9.0,5.8,8.0,5.0,7.0,7.0,6.0,5.5,7.2,7.0,6.6,9.5,7.0,5.0,5.2,7.8,9.2,7.8,9.0,7.0,4.0,5.5,7.0,7.2
1740,7.1,7.9,6.0,8.5,7.8,6.9,7.0,7.0,2.0,7.0,9.0,8.0,7.1,6.0,8.1,7.4,8.3,6.0,7.0,9.0,8.0,6.7,7.5,7.2,6.8,7.6
1742,8.5,7.0,5.0,6.3,5.7,8.3,6.5,7.8,7.6,5.7,7.0,9.0,7.8,9.2,6.6,7.1,8.5,8.0,9.0,6.7,8.0,8.0,8.4,5.0,7.5,6.7
1743,2.7,,,,2.0,,,,,,,,,,,,,,,,,,,,,
1744,5.0,7.0,5.0,5.5,6.5,5.5,5.0,5.7,5.3,5.0,5.0,5.9,5.8,6.2,7.1,6.3,6.0,5.0,5.0,7.0,5.0,5.4,6.0,7.0,6.6,8.0
1745,6.8,5.0,5.5,6.5,5.5,5.4,7.5,5.3,5.3,6.7,,5.0,5.6,5.0,5.5,6.1,5.7,5.0,5.0,1.0,6.5,5.5,7.5,7.0,6.4,5.0
1747,5.5,6.0,7.5,5.0,8.0,7.2,5.5,5.3,5.0,7.3,5.0,9.0,7.3,7.7,3.8,8.0,5.2,6.5,9.0,8.2,7.0,6.7,7.0,7.1,6.0,6.5
1748,8.0,6.0,6.0,5.6,5.0,7.0,5.0,9.3,6.3,5.0,7.0,7.5,9.0,6.8,7.0,8.3,7.0,8.3,8.8,8.0,7.0,7.0,5.7,8.8,8.0,7.7
1749,6.5,7.5,6.4,7.3,5.5,,,,,,,,,,,,,,,,,,,,,
1750,7.0,7.0,9.0,8.5,7.0,7.0,8.6,7.0,7.0,10.0,8.0,7.5,9.0,8.0,8.1,8.0,8.8,7.8,7.3,6.4,,,8.3,10.0,8.2,7.5
1751,7.2,5.2,7.0,6.0,6.5,5.0,7.5,6.0,6.0,6.2,6.2,6.0,4.0,7.5,7.0,5.7,7.3,6.5,7.2,6.5,6.5,8.0,7.0,6.5,5.7,6.6
1753,5.6,7.0,5.6,6.0,8.0,7.5,5.5,6.5,6.0,5.0,7.0,7.1,1.3,8.2,7.3,9.0,2.0,7.0,7.5,8.0,9.0,7.0,8.1,6.6,7.7,7.9
1754,7.0,,7.0,7.3,9.0,,,,,7.0,,,,,,,,,,,,,,,,
1755,5.9,5.3,5.0,5.1,5.0,6.0,7.0,5.0,5.0,7.0,,5.6,7.0,5.5,7.0,5.0,6.8,7.0,7.0,7.2,5.0,5.4,8.0,6.0,6.5,6.0
1758,6.6,7.0,8.3,8.1,8.0,8.0,7.5,6.5,5.5,7.1,5.5,6.0,5.5,7.5,8.0,7.0,7.5,6.0,8.6,8.3,8.5,6.2,5.0,6.5,5.6,6.6
1760,,5.0,4.0,5.0,1.0,1.0,5.0,3.0,5.0,3.8,1.0,5.7,3.5,1.0,,,6.2,2.0,5.0,,,,,,,
1762,6.6,6.7,3.3,6.6,5.8,5.0,7.0,5.0,5.0,5.0,5.5,6.0,7.5,6.5,6.5,5.6,5.5,8.0,8.4,6.9,8.6,6.5,7.0,7.3,7.6,6.0
1763,6.1,7.3,2.7,6.5,6.6,6.7,,,,8.0,3.0,,,,,,,,,,,,,,,
1768,4.0,5.8,4.7,1.7,5.0,,,2.1,4.0,3.7,,,,,,,,,,,,,,,,
1770,6.9,6.5,5.0,5.0,8.5,5.1,5.0,6.5,7.5,7.1,6.3,7.1,1.6,8.5,3.8,8.0,7.5,8.0,7.0,6.0,8.4,8.0,7.1,6.2,5.2,8.1
1774,5.7,7.4,5.0,5.0,6.5,5.6,6.2,6.0,5.0,5.4,3.0,5.6,6.0,7.0,3.9,9.0,6.0,7.0,7.0,6.8,8.6,6.3,5.0,7.1,7.0,6.0
1776,6.9,5.0,7.0,5.5,5.7,5.0,7.5,6.0,5.0,6.2,5.9,6.5,5.0,7.7,6.0,5.0,5.6,5.5,7.3,5.2,5.2,8.1,5.5,5.0,8.0,3.5
1777,5.8,6.2,6.7,4.0,6.0,6.7,7.0,5.5,5.0,6.0,5.0,3.7,5.9,7.5,3.0,6.5,6.8,7.0,1.9,5.0,7.2,6.3,5.5,4.6,10.0,5.3
1779,6.5,6.4,7.0,5.0,8.5,5.0,5.5,5.5,5.5,,6.4,6.2,5.6,8.0,6.7,6.2,5.0,5.0,8.1,5.0,7.9,6.0,8.0,6.5,7.5,9.0
1780,5.5,5.1,5.0,5.0,6.0,6.3,4.0,5.0,6.5,6.2,5.5,6.1,2.0,5.2,6.4,5.3,5.0,5.5,,,,,,,,
1781,4.2,,,,,,,,,,,,,,,,,,,,,,,,,
1783,9.0,7.8,6.3,6.6,6.0,5.8,,5.7,,0.0,4.0,,,,,,,,,,,,,,,
1784,7.5,6.0,7.0,6.0,7.0,7.3,6.2,5.9,5.2,5.5,6.5,6.5,5.2,7.5,6.3,5.0,5.7,4.0,7.4,6.5,9.0,7.0,7.3,7.0,6.4,9.0
1786,7.5,8.0,5.0,8.3,5.6,7.6,6.0,6.2,7.5,6.0,9.0,8.3,8.2,8.0,7.5,5.0,7.7,6.0,9.0,5.5,7.5,7.8,7.0,8.0,8.6,7.7
1787,6.5,,8.0,5.0,7.0,,8.0,4.0,6.5,5.8,8.0,,2.7,,1.0,1.2,,,1.0,,,,,,,
1791,8.0,9.0,5.5,5.8,5.0,6.4,3.6,9.0,5.0,5.5,5.5,6.6,6.4,5.0,3.7,2.0,5.0,3.5,0.0,7.0,6.3,5.0,7.0,7.5,9.0,7.5
1792,7.9,6.0,8.1,5.0,8.0,7.5,5.5,7.1,5.5,5.8,,6.6,6.7,8.0,9.5,6.6,5.5,5.7,8.1,9.5,7.0,5.0,7.5,6.5,6.5,8.2
1795,2.7,5.0,,2.5,,4.1,,,,,3.0,,,,,,,,,,,,,,,
1796,7.7,8.0,7.5,6.7,5.0,5.0,5.0,6.5,6.5,5.1,8.0,6.2,6.2,7.5,9.0,5.2,8.0,7.4,8.8,5.0,8.5,6.5,9.5,7.0,7.8,8.1
1797,7.2,8.2,10.0,8.3,9.0,6.1,8.0,9.0,9.0,6.8,7.3,9.2,6.1,9.0,8.7,7.4,7.3,9.0,9.3,8.5,7.0,7.0,6.0,7.5,9.0,7.4
1806,5.6,5.3,5.4,4.2,3.0,5.0,5.5,8.0,5.5,2.6,5.0,5.9,2.4,5.0,6.0,6.0,0.0,1.8,1.7,5.0,4.0,8.0,4.6,2.0,,5.0
1807,7.5,6.9,5.5,3.7,5.0,6.0,4.0,6.0,6.0,5.0,6.0,7.0,5.0,6.5,7.0,6.0,5.0,7.1,7.4,5.9,7.0,5.5,9.0,5.0,6.0,6.6
1814,6.9,5.0,7.0,8.5,7.0,5.8,4.0,7.0,5.0,6.8,7.0,6.1,5.4,5.6,8.8,6.0,6.2,7.0,7.3,6.8,5.8,7.0,6.4,8.0,8.0,7.8
1815,5.5,5.3,2.3,2.0,3.2,5.3,2.7,3.3,2.0,5.0,5.0,5.4,2.0,2.8,5.2,5.0,0.3,5.0,,,,,,,,
1816,8.0,8.0,6.0,9.0,7.0,7.7,6.0,7.4,7.0,7.0,8.0,7.1,5.6,7.7,9.0,8.0,3.6,9.0,7.0,7.4,8.0,7.5,7.0,9.0,8.0,8.6
1817,6.5,7.0,7.0,5.0,5.0,5.2,3.0,5.5,6.0,5.0,6.0,7.0,5.1,7.2,4.6,5.0,6.0,5.0,5.0,7.5,7.3,5.0,7.0,5.0,8.3,5.0
1818,6.1,6.2,5.5,6.0,6.7,8.0,7.0,7.7,5.6,7.5,5.4,5.9,5.0,8.0,5.1,8.7,6.0,5.7,5.0,3.5,6.0,8.0,7.8,8.0,8.5,7.1
1823,,,6.0,,,,,,,,,,,,,,,,,,,,,,,
1824,5.5,4.0,1.3,5.0,3.0,,,,0.5,,,,,,,,,,,,,,,,,
1828,6.2,6.2,5.8,4.0,5.5,5.5,3.5,4.2,6.0,8.7,3.3,3.6,5.0,6.0,5.0,5.0,5.6,5.7,7.0,5.6,5.5,3.5,6.0,2.4,4.3,4.0
1830,6.5,8.1,8.6,6.5,9.0,9.5,9.5,9.5,8.0,7.0,7.5,7.7,7.5,9.5,8.0,8.1,7.5,9.1,10.0,9.4,6.3,6.5,7.6,8.5,8.5,8.2
1833,6.2,5.5,4.0,4.0,5.2,6.5,2.5,1.8,5.2,5.0,3.0,5.2,0.0,1.2,,,0.0,3.5,1.4,,,,,,,
1834,6.3,5.5,5.0,6.0,6.1,5.0,5.0,6.3,5.0,6.9,5.0,6.6,6.6,8.0,6.0,6.6,5.4,5.9,8.5,7.9,5.4,6.5,6.7,5.5,6.5,6.5
1835,6.6,6.7,8.0,5.0,8.7,5.2,,6.0,8.5,9.2,7.1,,,,,,,,,,,,,,,
1836,7.2,8.8,5.5,5.2,7.1,5.2,6.0,3.8,5.0,6.0,6.5,10.0,5.1,7.2,9.0,5.9,6.0,8.0,8.6,8.3,7.0,7.5,6.1,7.3,7.0,5.0
1837,7.2,6.0,5.0,6.3,6.2,5.8,6.0,8.0,5.9,5.0,5.0,8.5,5.1,6.5,8.0,8.1,7.0,5.0,9.0,5.5,8.0,0.1,5.5,7.1,6.0,5.8
1838,5.6,3.5,4.5,5.1,3.7,8.0,6.0,1.2,0.3,0.0,5.0,6.0,1.1,5.0,6.0,6.3,7.5,7.0,2.3,6.0,1.5,3.0,3.8,1.6,7.0,5.3
1839,6.6,7.7,7.0,6.0,7.7,7.1,3.5,8.1,,0.0,7.0,7.7,1.9,5.3,6.6,8.0,6.0,6.5,6.0,6.6,5.3,6.5,6.9,7.5,7.7,9.0
1840,2.2,4.3,2.6,,3.7,,,,,0.0,,,,,,,,,,,,,,,,
1842,6.6,5.5,6.0,5.0,5.7,5.0,5.0,6.0,5.0,5.2,5.5,6.5,8.0,5.5,6.0,5.0,5.0,3.0,5.0,6.0,5.2,9.0,5.7,8.0,8.5,7.0
1848,7.0,7.6,5.0,3.1,5.2,4.0,,5.0,,0.0,4.0,,,,,,,,,,,,,,,
1849,7.5,5.3,8.0,5.5,8.0,5.2,5.0,4.3,5.0,,5.3,5.0,6.7,5.0,1.8,5.0,5.0,5.0,5.2,6.3,4.0,5.5,3.9,3.5,4.2,5.2
1851,7.5,6.4,5.0,8.0,5.3,6.0,6.5,5.7,5.0,7.0,7.0,5.5,7.3,6.8,6.7,8.0,6.1,6.0,5.3,7.0,6.0,6.0,5.0,7.6,5.7,7.3
1852,7.0,5.2,6.9,6.5,5.5,5.6,4.0,6.0,5.0,3.2,9.0,6.3,0.0,4.7,5.0,4.0,5.6,6.0,5.0,2.5,5.2,3.7,7.0,3.5,7.5,6.5
1853,6.7,7.0,5.5,6.0,7.8,6.0,7.5,5.5,6.3,,5.5,5.8,6.5,7.0,5.0,9.0,7.5,6.0,8.5,7.0,8.5,5.0,5.3,5.0,7.5,7.2
1854,,5.7,5.0,5.8,5.0,5.3,,5.4,5.0,2.3,,,,,,,,,,,,,,,,
1855,7.1,8.0,6.0,,6.1,6.0,5.0,5.5,5.0,5.0,5.0,5.0,5.6,5.7,5.0,6.2,5.0,6.5,5.0,1.0,6.0,6.0,6.0,5.5,7.1,5.0
1856,9.0,6.7,5.0,5.0,5.7,6.2,7.0,4.3,5.0,7.0,5.0,5.5,5.0,7.0,5.0,5.0,6.3,7.0,7.8,7.7,7.0,5.0,7.0,5.3,5.5,7.1
1857,7.4,7.0,7.6,8.5,9.0,9.5,9.5,8.0,8.5,7.9,7.5,8.0,9.0,9.5,9.0,8.1,7.5,9.2,10.0,9.6,7.0,6.7,7.5,9.0,9.8,9.0
1863,6.2,7.0,7.5,6.0,7.0,6.2,9.5,7.5,8.0,4.0,7.0,8.5,9.0,9.5,9.0,7.2,7.0,8.5,9.8,8.0,7.0,7.5,8.3,6.5,7.0,7.0
1864,6.9,7.0,5.0,5.6,8.5,5.7,8.7,7.5,6.0,5.3,7.2,9.0,5.2,6.5,8.0,6.2,9.3,9.5,9.0,8.7,8.0,7.3,6.5,5.2,8.0,8.2
1866,1.8,6.2,,5.0,,,5.0,6.5,8.0,6.0,7.4,8.0,5.0,7.5,6.3,5.8,3.0,5.0,7.0,5.0,7.0,5.0,5.6,3.7,7.0,6.5
1867,7.0,7.3,6.5,5.0,6.0,4.2,6.5,5.2,7.0,7.0,6.1,6.2,6.0,7.0,5.5,5.0,6.5,8.0,5.0,6.0,5.6,6.2,7.5,7.0,5.0,7.0
1871,7.3,5.7,6.0,7.4,7.0,6.3,6.5,7.0,6.2,6.2,6.0,8.8,7.2,5.0,7.2,6.7,6.0,7.7,5.0,5.0,6.0,5.0,6.1,5.7,6.0,5.9
1875,8.2,6.5,5.5,5.2,4.0,7.5,6.0,6.4,7.0,5.0,5.0,6.9,2.8,6.2,6.1,5.8,5.5,7.5,8.1,5.0,6.0,2.0,8.0,7.6,6.4,5.4
1879,5.7,7.5,5.7,5.0,6.5,9.0,2.0,6.2,5.0,2.3,5.0,2.5,3.0,5.0,0.0,5.7,2.0,5.0,,,,,,,,
1880,4.9,,,,,,,,,,,,,,,,,,,,,,,,,
1883,7.0,7.8,7.0,5.2,6.0,5.0,7.5,7.0,6.0,6.0,5.5,7.0,5.0,5.5,8.0,5.4,7.3,7.0,6.5,9.1,6.0,5.7,6.7,7.5,7.0,7.3
1887,5.8,8.0,9.0,6.0,4.0,2.7,6.5,7.4,5.5,1.8,5.0,7.2,6.5,7.5,5.3,5.0,6.0,7.0,8.0,5.5,8.5,6.5,9.0,5.0,6.0,5.0
1891,7.1,7.6,7.5,7.6,6.5,7.6,,7.5,,9.0,7.5,,,,,,,,,,,,,,,
1893,1.7,7.2,3.8,,4.5,2.3,3.7,5.0,,1.0,3.5,,,,,,,,,,,,,,,
1896,8.0,9.0,9.0,9.0,9.0,9.0,7.0,6.0,8.0,6.6,8.0,9.0,5.8,9.0,9.0,7.5,9.0,7.7,6.5,9.1,7.5,7.0,9.0,7.0,7.7,7.1
1897,9.0,6.3,5.8,7.4,7.6,6.4,8.0,7.0,5.0,7.0,8.0,8.0,9.1,7.5,9.0,8.2,7.8,9.0,9.4,9.0,9.0,8.0,8.0,7.4,8.1,9.5
1899,6.7,6.7,7.0,5.0,6.5,7.0,6.0,6.0,5.5,5.0,,6.0,7.5,9.0,8.0,6.5,7.0,9.0,9.4,8.2,8.0,6.6,6.5,5.0,8.0,8.2
1901,9.7,7.7,5.0,7.0,7.3,7.0,6.0,7.6,5.0,8.0,9.5,8.0,9.5,6.5,5.8,9.0,7.3,7.0,8.9,8.5,7.4,9.0,8.2,4.5,6.5,9.0
1903,5.0,7.0,5.0,5.8,4.0,5.6,4.0,7.0,5.0,5.8,3.5,2.3,1.0,1.0,0.8,5.5,2.0,5.0,2.0,2.0,4.0,1.6,0.0,,,0.0
1908,6.4,7.0,6.2,7.0,7.0,7.0,5.0,8.5,7.4,6.1,6.5,9.0,6.5,6.5,5.0,5.1,7.0,8.5,8.5,8.6,7.5,5.6,5.0,6.3,7.0,5.0
1910,5.8,7.5,5.6,6.5,6.0,8.3,6.0,7.0,5.0,4.2,5.0,7.6,6.8,7.7,5.0,7.1,6.0,7.5,9.0,6.0,6.7,8.0,5.8,5.5,5.0,6.7
1911,8.0,5.0,9.0,7.0,7.2,6.1,6.5,7.8,8.0,5.4,5.2,7.7,6.7,6.5,6.2,8.0,5.0,7.0,6.8,5.0,9.0,6.0,6.6,7.0,6.2,6.0
1914,5.0,6.5,7.0,5.0,5.0,5.0,7.0,5.0,5.0,5.1,7.0,5.0,5.0,8.0,5.0,6.0,2.5,6.5,2.5,6.0,3.0,5.0,5.1,5.0,7.2,5.0
1917,5.8,5.0,7.0,2.5,6.0,3.0,5.0,4.1,5.0,3.0,5.0,6.5,5.7,5.0,5.3,6.4,0.5,4.5,4.0,5.0,5.0,4.5,5.7,4.0,5.0,7.0
1918,7.7,5.0,5.2,6.4,6.1,5.5,6.1,5.0,5.4,5.0,6.1,3.4,2.5,2.2,6.6,3.3,1.0,5.0,5.0,4.4,6.0,2.1,4.0,4.0,3.7,6.5
1920,8.2,6.0,6.5,5.9,6.0,5.8,5.5,8.0,5.7,5.3,7.0,6.5,5.0,6.5,8.0,6.0,7.0,8.4,7.0,5.7,5.5,7.6,8.5,7.0,7.4,7.0
1922,4.9,5.4,2.5,,3.0,4.0,,1.0,,0.0,3.0,,,,,,,,,,,,,,,
1924,9.2,,9.0,6.5,9.0,7.5,,7.5,8.7,6.8,6.0,,,,,,,,,,,,,,,
1927,5.2,3.2,1.5,3.0,5.0,6.6,4.0,4.0,5.5,3.0,5.0,6.3,0.0,7.0,5.0,5.2,3.0,2.0,3.2,5.3,6.0,6.0,3.5,5.0,5.6,2.0
1928,7.4,7.4,8.0,5.5,7.4,7.4,9.0,7.4,7.4,6.2,5.0,7.5,5.0,8.2,7.0,7.1,6.5,8.0,7.0,7.0,6.6,7.5,5.0,7.9,5.2,6.0
